"","year","from","to","points","contig","comlang_off","colony","dist","rank","from_number","to_number"
"22855",2013,"Croatia","Denmark",10,0,0,0,1123.37,2,22,17
"22856",2013,"Croatia","Estonia",0,0,0,0,1624.37,11,22,24
"22857",2013,"Croatia","Finland",0,0,0,0,1702.673,11,22,12
"22858",2013,"Croatia","France",0,0,0,0,1081.762,11,22,3
"22859",2013,"Croatia","Germany",0,0,0,0,912.2662,11,22,4
"22860",2013,"Croatia","Greece",5,0,0,0,1079.422,6,22,14
"22861",2013,"Croatia","Iceland",0,0,0,0,3089.354,11,22,19
"22862",2013,"Croatia","Ireland",0,0,0,0,1799.206,11,22,7
"22863",2013,"Croatia","Israel",0,0,0,0,2220.875,11,22,13
"22864",2013,"Croatia","Italy",8,0,0,0,517.0557,3,22,21
"22865",2013,"Croatia","Malta",0,0,0,0,1108.396,11,22,20
"22866",2013,"Croatia","Norway",3,0,0,0,1608.583,8,22,5
"22867",2013,"Croatia","Portugal",0,0,0,0,2200.561,11,22,9
"22868",2013,"Croatia","Slovenia",0,1,0,0,117.3451,11,22,23
"22869",2013,"Croatia","Spain",0,0,0,0,1702.46,11,22,1
"22870",2013,"Croatia","Sweden",1,0,0,0,1512.846,10,22,6
"22871",2013,"Croatia","Switzerland",0,0,0,0,667.2937,11,22,10
"22872",2013,"Croatia","The Netherlands",2,0,0,0,1085.255,9,22,11
"22873",2013,"Croatia","Turkey",0,0,0,0,1174.147,11,22,15
"22874",2013,"Croatia","United Kingdom",0,0,0,0,1341.216,11,22,2
"22876",2013,"Cyprus","Austria",0,0,0,0,2017.949,11,18,16
"22877",2013,"Cyprus","Belgium",0,0,0,0,2904.975,11,18,8
"22878",2013,"Cyprus","Croatia",0,0,0,0,1882.583,11,18,22
"22879",2013,"Cyprus","Cyprus",-1,0,0,0,36.17663,-1,18,18
"22880",2013,"Cyprus","Denmark",7,0,0,0,2777.919,4,18,17
"22881",2013,"Cyprus","Estonia",0,0,0,0,2772.545,11,18,24
"22882",2013,"Cyprus","Finland",0,0,0,0,2845.096,11,18,12
"22883",2013,"Cyprus","France",1,0,0,0,2954.551,10,18,3
"22884",2013,"Cyprus","Germany",0,0,0,0,2776.08,11,18,4
"22885",2013,"Cyprus","Greece",12,0,1,1,915.6595,1,18,14
"22886",2013,"Cyprus","Iceland",0,0,0,0,4882.096,11,18,19
"22887",2013,"Cyprus","Ireland",2,0,0,0,3680.572,9,18,7
"22888",2013,"Cyprus","Israel",0,0,0,0,365.6896,11,18,13
"22889",2013,"Cyprus","Italy",6,0,0,0,1957.84,5,18,21
"22890",2013,"Cyprus","Malta",3,0,0,0,1703.866,8,18,20
"22891",2013,"Cyprus","Norway",4,0,0,0,3202.21,7,18,5
"22892",2013,"Cyprus","Portugal",0,0,0,0,3766.31,11,18,9
"22893",2013,"Cyprus","Slovenia",0,0,0,0,1994.669,11,18,23
"22894",2013,"Cyprus","Spain",0,0,0,0,3288.066,11,18,1
"22895",2013,"Cyprus","Sweden",0,0,0,0,2912.221,11,18,6
"22896",2013,"Cyprus","Switzerland",0,0,0,0,2523.252,11,18,10
"22897",2013,"Cyprus","The Netherlands",0,0,0,0,2949.04,11,18,11
"22898",2013,"Cyprus","Turkey",0,0,1,1,759.5555,11,18,15
"22899",2013,"Cyprus","United Kingdom",0,0,0,1,3223.638,11,18,2
"22901",2013,"Denmark","Austria",0,0,0,0,868.5304,11,17,16
"22902",2013,"Denmark","Belgium",5,0,0,0,767.1575,6,17,8
"22903",2013,"Denmark","Croatia",0,0,0,0,1123.37,11,17,22
"22904",2013,"Denmark","Cyprus",0,0,0,0,2777.919,11,17,18
"22905",2013,"Denmark","Denmark",-1,0,0,0,78.08043,-1,17,17
"22906",2013,"Denmark","Estonia",0,0,0,0,836.2802,11,17,24
"22907",2013,"Denmark","Finland",2,0,0,0,884.6371,9,17,12
"22908",2013,"Denmark","France",0,0,0,0,1027.609,11,17,3
"22909",2013,"Denmark","Germany",0,1,0,0,595.8536,11,17,4
"22910",2013,"Denmark","Greece",6,0,0,0,2135.535,5,17,14
"22911",2013,"Denmark","Iceland",1,0,0,1,2111.384,10,17,19
"22912",2013,"Denmark","Ireland",0,0,0,0,1240.498,11,17,7
"22913",2013,"Denmark","Israel",0,0,0,0,3141.281,11,17,13
"22914",2013,"Denmark","Italy",0,0,0,0,1534.086,11,17,21
"22915",2013,"Denmark","Malta",4,0,0,0,2204.997,7,17,20
"22916",2013,"Denmark","Norway",12,0,0,0,485.3148,1,17,5
"22917",2013,"Denmark","Portugal",0,0,0,0,2478.47,11,17,9
"22918",2013,"Denmark","Slovenia",0,0,0,0,1076.812,11,17,23
"22919",2013,"Denmark","Spain",0,0,0,0,2074.977,11,17,1
"22920",2013,"Denmark","Sweden",8,0,0,0,523.7871,3,17,6
"22921",2013,"Denmark","Switzerland",0,0,0,0,1033.508,11,17,10
"22922",2013,"Denmark","The Netherlands",10,0,0,0,622.9741,2,17,11
"22923",2013,"Denmark","Turkey",0,0,0,0,2018.479,11,17,15
"22924",2013,"Denmark","United Kingdom",0,0,0,0,959.5936,11,17,2
"22926",2013,"Estonia","Austria",0,0,0,0,1360.358,11,24,16
"22927",2013,"Estonia","Belgium",2,0,0,0,1601.098,9,24,8
"22928",2013,"Estonia","Croatia",0,0,0,0,1624.37,11,24,22
"22929",2013,"Estonia","Cyprus",0,0,0,0,2772.545,11,24,18
"22930",2013,"Estonia","Denmark",8,0,0,0,836.2802,3,24,17
"22931",2013,"Estonia","Estonia",-1,0,0,0,79.98945,-1,24,24
"22932",2013,"Estonia","Finland",0,0,0,0,80.98481,11,24,12
"22933",2013,"Estonia","France",0,0,0,0,1859.091,11,24,3
"22934",2013,"Estonia","Germany",0,0,0,0,1421.076,11,24,4
"22935",2013,"Estonia","Greece",0,0,0,0,2384.76,11,24,14
"22936",2013,"Estonia","Iceland",6,0,0,0,2454.359,5,24,19
"22937",2013,"Estonia","Ireland",0,0,0,0,2005.127,11,24,7
"22938",2013,"Estonia","Israel",0,0,0,0,3132.21,11,24,13
"22939",2013,"Estonia","Italy",0,0,0,0,2126.436,11,24,21
"22940",2013,"Estonia","Malta",5,0,0,0,2719.935,6,24,20
"22941",2013,"Estonia","Norway",3,0,0,0,787.4166,8,24,5
"22942",2013,"Estonia","Portugal",0,0,0,0,3311.847,11,24,9
"22943",2013,"Estonia","Slovenia",0,0,0,0,1634.182,11,24,23
"22944",2013,"Estonia","Spain",0,0,0,0,2895.384,11,24,1
"22945",2013,"Estonia","Sweden",1,0,0,1,377.9402,10,24,6
"22946",2013,"Estonia","Switzerland",0,0,0,0,1794.213,11,24,10
"22947",2013,"Estonia","The Netherlands",7,0,0,0,1459.083,4,24,11
"22948",2013,"Estonia","Turkey",0,0,0,0,2066.79,11,24,15
"22949",2013,"Estonia","United Kingdom",0,0,0,0,1787.092,11,24,2
"22951",2013,"Finland","Austria",0,0,0,0,1437.813,11,12,16
"22952",2013,"Finland","Belgium",3,0,0,0,1651.582,8,12,8
"22953",2013,"Finland","Croatia",0,0,0,0,1702.673,11,12,22
"22954",2013,"Finland","Cyprus",0,0,0,0,2845.096,11,12,18
"22955",2013,"Finland","Denmark",7,0,0,0,884.6371,4,12,17
"22956",2013,"Finland","Estonia",6,0,0,0,80.98481,5,12,24
"22957",2013,"Finland","Finland",-1,0,0,0,218.2159,-1,12,12
"22958",2013,"Finland","France",0,0,0,0,1911.138,11,12,3
"22959",2013,"Finland","Germany",0,0,0,0,1474.956,11,12,4
"22960",2013,"Finland","Greece",1,0,0,0,2465.045,10,12,14
"22961",2013,"Finland","Iceland",5,0,0,0,2424.555,6,12,19
"22962",2013,"Finland","Ireland",0,0,0,0,2028.749,11,12,7
"22963",2013,"Finland","Israel",0,0,0,0,3203.884,11,12,13
"22964",2013,"Finland","Italy",0,0,0,0,2203.158,11,12,21
"22965",2013,"Finland","Malta",0,0,0,0,2799.607,11,12,20
"22966",2013,"Finland","Norway",12,1,0,0,791.2361,1,12,5
"22967",2013,"Finland","Portugal",0,0,0,0,3362.978,11,12,9
"22968",2013,"Finland","Slovenia",0,0,0,0,1710.822,11,12,23
"22969",2013,"Finland","Spain",0,0,0,0,2952.195,11,12,1
"22970",2013,"Finland","Sweden",4,1,1,1,397.8922,7,12,6
"22971",2013,"Finland","Switzerland",0,0,0,0,1859.36,11,12,10
"22972",2013,"Finland","The Netherlands",8,0,0,0,1505.523,3,12,11
"22973",2013,"Finland","Turkey",0,0,0,0,2143.137,11,12,15
"22974",2013,"Finland","United Kingdom",0,0,0,0,1826.928,11,12,2
"22976",2013,"France","Austria",0,0,0,0,1035.144,11,3,16
"22977",2013,"France","Belgium",5,1,1,0,262.3845,6,3,8
"22978",2013,"France","Croatia",0,0,0,0,1081.762,11,3,22
"22979",2013,"France","Cyprus",0,0,0,0,2954.551,11,3,18
"22980",2013,"France","Denmark",12,0,0,0,1027.609,1,3,17
"22981",2013,"France","Estonia",0,0,0,0,1859.091,11,3,24
"22982",2013,"France","Finland",3,0,0,0,1911.138,8,3,12
"22983",2013,"France","France",-1,0,0,0,278.1876,-1,3,3
"22984",2013,"France","Germany",0,1,0,0,439.8984,11,3,4
"22985",2013,"France","Greece",0,0,0,0,2098.726,11,3,14
"22986",2013,"France","Iceland",0,0,0,0,2234.723,11,3,19
"22987",2013,"France","Ireland",0,0,0,0,778.2031,11,3,7
"22988",2013,"France","Israel",0,0,0,0,3281.899,11,3,13
"22989",2013,"France","Italy",10,1,0,0,1109.901,2,3,21
"22990",2013,"France","Malta",2,0,0,0,1752.693,9,3,20
"22991",2013,"France","Norway",0,0,0,0,1342.89,11,3,5
"22992",2013,"France","Portugal",0,0,0,0,1452.86,11,3,9
"22993",2013,"France","Slovenia",0,0,0,0,965.7366,11,3,23
"22994",2013,"France","Spain",0,1,0,0,1054.656,11,3,1
"22995",2013,"France","Sweden",0,0,0,0,1545.797,11,3,6
"22996",2013,"France","Switzerland",0,1,1,0,436.0778,11,3,10
"22997",2013,"France","The Netherlands",0,0,0,0,427.9169,11,3,11
"22998",2013,"France","Turkey",0,0,0,0,2255.81,11,3,15
"22999",2013,"France","United Kingdom",0,0,0,0,342.9475,11,3,2
"23001",2013,"Germany","Austria",0,1,1,0,763.7314,11,4,16
"23002",2013,"Germany","Belgium",0,1,1,0,196.8761,11,4,8
"23003",2013,"Germany","Croatia",0,0,0,0,912.2662,11,4,22
"23004",2013,"Germany","Cyprus",0,0,0,0,2776.08,11,4,18
"23005",2013,"Germany","Denmark",10,1,0,0,595.8536,2,4,17
"23006",2013,"Germany","Estonia",0,0,0,0,1421.076,11,4,24
"23007",2013,"Germany","Finland",1,0,0,0,1474.956,10,4,12
"23008",2013,"Germany","France",0,1,0,0,439.8984,11,4,3
"23009",2013,"Germany","Germany",-1,0,0,0,224.8358,-1,4,4
"23010",2013,"Germany","Greece",6,0,0,0,1990.582,5,4,14
"23011",2013,"Germany","Iceland",8,0,0,0,2189.024,3,4,19
"23012",2013,"Germany","Ireland",0,0,0,0,920.8693,11,4,7
"23013",2013,"Germany","Israel",0,0,0,0,3122.905,11,4,13
"23014",2013,"Germany","Italy",0,0,0,0,1146.023,11,4,21
"23015",2013,"Germany","Malta",5,0,0,0,1833.687,6,4,20
"23016",2013,"Germany","Norway",7,0,0,0,969.2816,4,4,5
"23017",2013,"Germany","Portugal",0,0,0,0,1892.032,11,4,9
"23018",2013,"Germany","Slovenia",0,0,0,0,814.8665,11,4,23
"23019",2013,"Germany","Spain",0,0,0,0,1479.332,11,4,1
"23020",2013,"Germany","Sweden",3,0,0,0,1118.929,8,4,6
"23021",2013,"Germany","Switzerland",0,1,1,0,503.8007,11,4,10
"23022",2013,"Germany","The Netherlands",0,1,0,0,173.5239,11,4,11
"23023",2013,"Germany","Turkey",0,0,0,0,2038.332,11,4,15
"23024",2013,"Germany","United Kingdom",0,0,0,0,495.3633,11,4,2
"23026",2013,"Greece","Austria",0,0,0,0,1283.6,11,14,16
"23027",2013,"Greece","Belgium",0,0,0,0,2089.225,11,14,8
"23028",2013,"Greece","Croatia",0,0,0,0,1079.422,11,14,22
"23029",2013,"Greece","Cyprus",0,0,1,1,915.6595,11,14,18
"23030",2013,"Greece","Denmark",7,0,0,0,2135.535,4,14,17
"23031",2013,"Greece","Estonia",0,0,0,0,2384.76,11,14,24
"23032",2013,"Greece","Finland",0,0,0,0,2465.045,11,14,12
"23033",2013,"Greece","France",0,0,0,0,2098.726,11,14,3
"23034",2013,"Greece","Germany",0,0,0,0,1990.582,11,14,4
"23035",2013,"Greece","Greece",-1,0,0,0,136.4572,-1,14,14
"23036",2013,"Greece","Iceland",0,0,0,0,4166.699,11,14,19
"23037",2013,"Greece","Ireland",0,0,0,0,2855.222,11,14,7
"23038",2013,"Greece","Israel",0,0,0,0,1200.514,11,14,13
"23039",2013,"Greece","Italy",6,0,0,0,1050.411,5,14,21
"23040",2013,"Greece","Malta",3,0,0,0,850.6025,8,14,20
"23041",2013,"Greece","Norway",4,0,0,0,2606.405,7,14,5
"23042",2013,"Greece","Portugal",0,0,0,0,2853.773,11,14,9
"23043",2013,"Greece","Slovenia",0,0,0,0,1176.784,11,14,23
"23044",2013,"Greece","Spain",0,0,0,0,2372.903,11,14,1
"23045",2013,"Greece","Sweden",0,0,0,0,2408.377,11,14,6
"23046",2013,"Greece","Switzerland",0,0,0,0,1662.651,11,14,10
"23047",2013,"Greece","The Netherlands",0,0,0,0,2162.912,11,14,11
"23048",2013,"Greece","Turkey",0,1,0,1,560.7139,11,14,15
"23049",2013,"Greece","United Kingdom",0,0,0,0,2394.85,11,14,2
"23051",2013,"Iceland","Austria",0,0,0,0,2891.521,11,19,16
"23052",2013,"Iceland","Belgium",0,0,0,0,2133.168,11,19,8
"23053",2013,"Iceland","Croatia",0,0,0,0,3089.354,11,19,22
"23054",2013,"Iceland","Cyprus",0,0,0,0,4882.096,11,19,18
"23055",2013,"Iceland","Denmark",12,0,0,1,2111.384,1,19,17
"23056",2013,"Iceland","Estonia",0,0,0,0,2454.359,11,19,24
"23057",2013,"Iceland","Finland",0,0,0,0,2424.555,11,19,12
"23058",2013,"Iceland","France",2,0,0,0,2234.723,9,19,3
"23059",2013,"Iceland","Germany",0,0,0,0,2189.024,11,19,4
"23060",2013,"Iceland","Greece",0,0,0,0,4166.699,11,19,14
"23061",2013,"Iceland","Iceland",-1,0,0,0,120.6064,-1,19,19
"23062",2013,"Iceland","Ireland",0,0,0,0,1499.031,11,19,7
"23063",2013,"Iceland","Israel",0,0,0,0,5242.824,11,19,13
"23064",2013,"Iceland","Italy",0,0,0,0,3307.978,11,19,21
"23065",2013,"Iceland","Malta",5,0,0,0,3978.502,6,19,20
"23066",2013,"Iceland","Norway",10,0,0,0,1749.596,2,19,5
"23067",2013,"Iceland","Portugal",0,0,0,0,2952.572,11,19,9
"23068",2013,"Iceland","Slovenia",0,0,0,0,2999.913,11,19,23
"23069",2013,"Iceland","Spain",0,0,0,0,2894.701,11,19,1
"23070",2013,"Iceland","Sweden",4,0,0,0,2138.135,7,19,6
"23071",2013,"Iceland","Switzerland",0,0,0,0,2617.349,11,19,10
"23072",2013,"Iceland","The Netherlands",8,0,0,0,2022.635,3,19,11
"23073",2013,"Iceland","Turkey",0,0,0,0,4123.079,11,19,15
"23074",2013,"Iceland","United Kingdom",0,0,0,0,1891.859,11,19,2
"23076",2013,"Ireland","Austria",0,0,0,0,1681.996,11,7,16
"23077",2013,"Ireland","Belgium",4,0,0,0,775.6281,7,7,8
"23078",2013,"Ireland","Croatia",0,0,0,0,1799.206,11,7,22
"23079",2013,"Ireland","Cyprus",0,0,0,0,3680.572,11,7,18
"23080",2013,"Ireland","Denmark",12,0,0,0,1240.498,1,7,17
"23081",2013,"Ireland","Estonia",0,0,0,0,2005.127,11,7,24
"23082",2013,"Ireland","Finland",0,0,0,0,2028.749,11,7,12
"23083",2013,"Ireland","France",0,0,0,0,778.2031,11,7,3
"23084",2013,"Ireland","Germany",0,0,0,0,920.8693,11,7,4
"23085",2013,"Ireland","Greece",0,0,0,0,2855.222,11,7,14
"23086",2013,"Ireland","Iceland",0,0,0,0,1499.031,11,7,19
"23087",2013,"Ireland","Ireland",-1,0,0,0,99.71606,-1,7,7
"23088",2013,"Ireland","Israel",0,0,1,0,4019.906,11,7,13
"23089",2013,"Ireland","Italy",0,0,0,0,1887.733,11,7,21
"23090",2013,"Ireland","Malta",0,0,1,0,2525.637,11,7,20
"23091",2013,"Ireland","Norway",0,0,0,0,1267.015,11,7,5
"23092",2013,"Ireland","Portugal",0,0,0,0,1639.821,11,7,9
"23093",2013,"Ireland","Slovenia",0,0,0,0,1689.878,11,7,23
"23094",2013,"Ireland","Spain",0,0,0,0,1450.236,11,7,1
"23095",2013,"Ireland","Sweden",5,0,0,0,1631.147,6,7,6
"23096",2013,"Ireland","Switzerland",0,0,0,0,1203.958,11,7,10
"23097",2013,"Ireland","The Netherlands",6,0,0,0,756.7269,5,7,11
"23098",2013,"Ireland","Turkey",0,0,0,0,2953.092,11,7,15
"23099",2013,"Ireland","United Kingdom",7,1,1,1,460.4115,4,7,2
"23101",2013,"Israel","Austria",0,0,0,0,2369.546,11,13,16
"23102",2013,"Israel","Belgium",0,0,0,0,3245.262,11,13,8
"23103",2013,"Israel","Croatia",0,0,0,0,2220.875,11,13,22
"23104",2013,"Israel","Cyprus",0,0,0,0,365.6896,11,13,18
"23105",2013,"Israel","Denmark",8,0,0,0,3141.281,3,13,17
"23106",2013,"Israel","Estonia",0,0,0,0,3132.21,11,13,24
"23107",2013,"Israel","Finland",4,0,0,0,3203.884,7,13,12
"23108",2013,"Israel","France",0,0,0,0,3281.899,11,13,3
"23109",2013,"Israel","Germany",5,0,0,0,3122.905,6,13,4
"23110",2013,"Israel","Greece",2,0,0,0,1200.514,9,13,14
"23111",2013,"Israel","Iceland",0,0,0,0,5242.824,11,13,19
"23112",2013,"Israel","Ireland",0,0,1,0,4019.906,11,13,7
"23113",2013,"Israel","Israel",-1,0,0,0,55.30593,-1,13,13
"23114",2013,"Israel","Italy",0,0,0,0,2250.53,11,13,21
"23115",2013,"Israel","Malta",0,0,1,0,1911.07,11,13,20
"23116",2013,"Israel","Norway",6,0,0,0,3567.665,5,13,5
"23117",2013,"Israel","Portugal",0,0,0,0,4011.559,11,13,9
"23118",2013,"Israel","Slovenia",0,0,0,0,2330.303,11,13,23
"23119",2013,"Israel","Spain",0,0,0,0,3546.182,11,13,1
"23120",2013,"Israel","Sweden",0,0,0,0,3277.226,11,13,6
"23121",2013,"Israel","Switzerland",0,0,0,0,2847.535,11,13,10
"23122",2013,"Israel","The Netherlands",0,0,0,0,3296.282,11,13,11
"23123",2013,"Israel","Turkey",0,0,0,0,1123.008,11,13,15
"23124",2013,"Israel","United Kingdom",0,0,1,1,3561.059,11,13,2
"23126",2013,"Italy","Austria",0,1,0,0,767.4132,11,21,16
"23127",2013,"Italy","Belgium",0,0,0,0,1174.904,11,21,8
"23128",2013,"Italy","Croatia",0,0,0,0,517.0557,11,21,22
"23129",2013,"Italy","Cyprus",0,0,0,0,1957.84,11,21,18
"23130",2013,"Italy","Denmark",12,0,0,0,1534.086,1,21,17
"23131",2013,"Italy","Estonia",0,0,0,0,2126.436,11,21,24
"23132",2013,"Italy","Finland",0,0,0,0,2203.158,11,21,12
"23133",2013,"Italy","France",0,1,0,0,1109.901,11,21,3
"23134",2013,"Italy","Germany",0,0,0,0,1146.023,11,21,4
"23135",2013,"Italy","Greece",7,0,0,0,1050.411,4,21,14
"23136",2013,"Italy","Iceland",0,0,0,0,3307.978,11,21,19
"23137",2013,"Italy","Ireland",0,0,0,0,1887.733,11,21,7
"23138",2013,"Italy","Israel",0,0,0,0,2250.53,11,21,13
"23139",2013,"Italy","Italy",-1,0,0,0,206.4667,-1,21,21
"23140",2013,"Italy","Malta",10,0,0,0,688.7803,2,21,20
"23141",2013,"Italy","Norway",8,0,0,0,2010.678,3,21,5
"23142",2013,"Italy","Portugal",0,0,0,0,1864.041,11,21,9
"23143",2013,"Italy","Slovenia",0,1,0,0,492.3427,11,21,23
"23144",2013,"Italy","Spain",2,0,0,0,1366.76,9,21,1
"23145",2013,"Italy","Sweden",0,0,0,0,1980.122,11,21,6
"23146",2013,"Italy","Switzerland",0,1,1,0,692.6592,11,21,10
"23147",2013,"Italy","The Netherlands",0,0,0,0,1297.695,11,21,11
"23148",2013,"Italy","Turkey",0,0,0,0,1373.27,11,21,15
"23149",2013,"Italy","United Kingdom",0,0,0,0,1438.425,11,21,2
"23151",2013,"Malta","Austria",0,0,0,0,1379.07,11,20,16
"23152",2013,"Malta","Belgium",0,0,0,0,1851.035,11,20,8
"23153",2013,"Malta","Croatia",0,0,0,0,1108.396,11,20,22
"23154",2013,"Malta","Cyprus",0,0,0,0,1703.866,11,20,18
"23155",2013,"Malta","Denmark",6,0,0,0,2204.997,5,20,17
"23156",2013,"Malta","Estonia",0,0,0,0,2719.935,11,20,24
"23157",2013,"Malta","Finland",0,0,0,0,2799.607,11,20,12
"23158",2013,"Malta","France",0,0,0,0,1752.693,11,20,3
"23159",2013,"Malta","Germany",0,0,0,0,1833.687,11,20,4
"23160",2013,"Malta","Greece",4,0,0,0,850.6025,7,20,14
"23161",2013,"Malta","Iceland",0,0,0,0,3978.502,11,20,19
"23162",2013,"Malta","Ireland",0,0,1,0,2525.637,11,20,7
"23163",2013,"Malta","Israel",0,0,1,0,1911.07,11,20,13
"23164",2013,"Malta","Italy",8,0,0,0,688.7803,3,20,21
"23165",2013,"Malta","Malta",-1,0,0,0,6.686169,-1,20,20
"23166",2013,"Malta","Norway",3,0,0,0,2686.866,8,20,5
"23167",2013,"Malta","Portugal",0,0,0,0,2112.431,11,20,9
"23168",2013,"Malta","Slovenia",0,0,0,0,1131.545,11,20,23
"23169",2013,"Malta","Spain",0,0,0,0,1670.797,11,20,1
"23170",2013,"Malta","Sweden",0,0,0,0,2620.794,11,20,6
"23171",2013,"Malta","Switzerland",0,0,0,0,1363.745,11,20,10
"23172",2013,"Malta","The Netherlands",0,0,0,0,1981.948,11,20,11
"23173",2013,"Malta","Turkey",0,0,0,0,1377.856,11,20,15
"23174",2013,"Malta","United Kingdom",5,0,1,1,2092.273,6,20,2
"23176",2013,"Norway","Austria",0,0,0,0,1351.699,11,5,16
"23177",2013,"Norway","Belgium",3,0,0,0,1087.773,8,5,8
"23178",2013,"Norway","Croatia",0,0,0,0,1608.583,11,5,22
"23179",2013,"Norway","Cyprus",0,0,0,0,3202.21,11,5,18
"23180",2013,"Norway","Denmark",7,0,0,0,485.3148,4,5,17
"23181",2013,"Norway","Estonia",0,0,0,0,787.4166,11,5,24
"23182",2013,"Norway","Finland",0,1,0,0,791.2361,11,5,12
"23183",2013,"Norway","France",0,0,0,0,1342.89,11,5,3
"23184",2013,"Norway","Germany",0,0,0,0,969.2816,11,5,4
"23185",2013,"Norway","Greece",5,0,0,0,2606.405,6,5,14
"23186",2013,"Norway","Iceland",4,0,0,0,1749.596,7,5,19
"23187",2013,"Norway","Ireland",0,0,0,0,1267.015,11,5,7
"23188",2013,"Norway","Israel",0,0,0,0,3567.665,11,5,13
"23189",2013,"Norway","Italy",0,0,0,0,2010.678,11,5,21
"23190",2013,"Norway","Malta",10,0,0,0,2686.866,2,5,20
"23191",2013,"Norway","Norway",-1,0,0,0,214.0129,-1,5,5
"23192",2013,"Norway","Portugal",0,0,0,0,2739.748,11,5,9
"23193",2013,"Norway","Slovenia",0,0,0,0,1561.207,11,5,23
"23194",2013,"Norway","Spain",0,0,0,0,2390.782,11,5,1
"23195",2013,"Norway","Sweden",12,1,0,0,417.5658,1,5,6
"23196",2013,"Norway","Switzerland",0,0,0,0,1459.379,11,5,10
"23197",2013,"Norway","The Netherlands",8,0,0,0,916.1565,3,5,11
"23198",2013,"Norway","Turkey",0,0,0,0,2447.23,11,5,15
"23199",2013,"Norway","United Kingdom",0,0,0,0,1157.104,11,5,2
"23201",2013,"Portugal","Austria",-2,0,0,0,2299.266,-1,9,16
"23202",2013,"Portugal","Belgium",-2,0,0,0,1711.396,-1,9,8
"23203",2013,"Portugal","Croatia",-2,0,0,0,2200.561,-1,9,22
"23204",2013,"Portugal","Cyprus",-2,0,0,0,3766.31,-1,9,18
"23205",2013,"Portugal","Denmark",-2,0,0,0,2478.47,-1,9,17
"23206",2013,"Portugal","Estonia",-2,0,0,0,3311.847,-1,9,24
"23207",2013,"Portugal","Finland",-2,0,0,0,3362.978,-1,9,12
"23208",2013,"Portugal","France",-2,0,0,0,1452.86,-1,9,3
"23209",2013,"Portugal","Germany",-2,0,0,0,1892.032,-1,9,4
"23210",2013,"Portugal","Greece",-2,0,0,0,2853.773,-1,9,14
"23211",2013,"Portugal","Iceland",-2,0,0,0,2952.572,-1,9,19
"23212",2013,"Portugal","Ireland",-2,0,0,0,1639.821,-1,9,7
"23213",2013,"Portugal","Israel",-2,0,0,0,4011.559,-1,9,13
"23214",2013,"Portugal","Italy",-2,0,0,0,1864.041,-1,9,21
"23215",2013,"Portugal","Malta",-2,0,0,0,2112.431,-1,9,20
"23216",2013,"Portugal","Norway",-2,0,0,0,2739.748,-1,9,5
"23217",2013,"Portugal","Portugal",-2,0,0,0,114.3257,-1,9,9
"23218",2013,"Portugal","Slovenia",-2,0,0,0,2096.808,-1,9,23
"23219",2013,"Portugal","Spain",-2,1,0,0,500.9223,-1,9,1
"23220",2013,"Portugal","Sweden",-2,0,0,0,2990.966,-1,9,6
"23221",2013,"Portugal","Switzerland",-2,0,0,0,1626.974,-1,9,10
"23222",2013,"Portugal","The Netherlands",-2,0,0,0,1862.043,-1,9,11
"23223",2013,"Portugal","Turkey",-2,0,0,0,3236.776,-1,9,15
"23224",2013,"Portugal","United Kingdom",-2,0,0,0,1583.091,-1,9,2
"23226",2013,"Slovenia","Austria",0,1,0,1,277.8844,11,23,16
"23227",2013,"Slovenia","Belgium",2,0,0,0,916.7943,9,23,8
"23228",2013,"Slovenia","Croatia",0,1,0,0,117.3451,11,23,22
"23229",2013,"Slovenia","Cyprus",0,0,0,0,1994.669,11,23,18
"23230",2013,"Slovenia","Denmark",12,0,0,0,1076.812,1,23,17
"23231",2013,"Slovenia","Estonia",0,0,0,0,1634.182,11,23,24
"23232",2013,"Slovenia","Finland",0,0,0,0,1710.822,11,23,12
"23233",2013,"Slovenia","France",0,0,0,0,965.7366,11,23,3
"23234",2013,"Slovenia","Germany",0,0,0,0,814.8665,11,23,4
"23235",2013,"Slovenia","Greece",0,0,0,0,1176.784,11,23,14
"23236",2013,"Slovenia","Iceland",4,0,0,0,2999.913,7,23,19
"23237",2013,"Slovenia","Ireland",0,0,0,0,1689.878,11,23,7
"23238",2013,"Slovenia","Israel",0,0,0,0,2330.303,11,23,13
"23239",2013,"Slovenia","Italy",8,1,0,0,492.3427,3,23,21
"23240",2013,"Slovenia","Malta",0,0,0,0,1131.545,11,23,20
"23241",2013,"Slovenia","Norway",5,0,0,0,1561.207,6,23,5
"23242",2013,"Slovenia","Portugal",0,0,0,0,2096.808,11,23,9
"23243",2013,"Slovenia","Slovenia",-1,0,0,0,53.53165,-1,23,23
"23244",2013,"Slovenia","Spain",0,0,0,0,1600.555,11,23,1
"23245",2013,"Slovenia","Sweden",6,0,0,0,1495.673,5,23,6
"23246",2013,"Slovenia","Switzerland",0,0,0,0,549.9726,11,23,10
"23247",2013,"Slovenia","The Netherlands",7,0,0,0,986.5178,4,23,11
"23248",2013,"Slovenia","Turkey",0,0,0,0,1290.683,11,23,15
"23249",2013,"Slovenia","United Kingdom",1,0,0,0,1230.756,10,23,2
"23251",2013,"Spain","Austria",0,0,0,0,1811.999,11,1,16
"23252",2013,"Spain","Belgium",0,0,0,0,1316.64,11,1,8
